shuffled_id,shuffled_file,original_file,source,ref_text,cer,duration_sec,utmos
435,audio/0435.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ee/ee4960d6-f03a-483b-a4f0-133931327a37.mp3,anim400k,……バッタの生息地はこの辺りか……,0.083,5.879,3.056954
436,audio/0436.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ee/ee4b1455-6fb4-46bf-8659-01dd57a514e4.mp3,anim400k,普通ボディでのKOってのはダメージを積み重ねてとるもんだから,0.207,6.039,3.198154
437,audio/0437.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f9a84fc5-304d-4cb9-9e35-c10d398fc3a4.mp3,anim400k,そして、その波状をというのが,0.083,6.299,3.528959
438,audio/0438.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0a/0ae39904-65fa-4a08-b3be-6d43d50142e1.mp3,anim400k,高架への疑惑を最初に想像したのは我宝だった,0.3,6.299,3.556906
439,audio/0439.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/55/556a6db5-d137-4d19-a2de-4065829f80a0.mp3,anim400k,今更ですが 麻酔は不要ですね 私に通告はない 続けろ,0.208,9.299,3.36856
440,audio/0440.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/92/92104e70-0fae-45b5-83db-4226cbac9c26.mp3,anim400k,しかし、近隣に天剣を連れた人形が出ると聞いたが……,0.217,7.359,3.028198
441,audio/0441.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ae/ae88e3da-bdd6-4058-acad-0f81c2d329e0.mp3,anim400k,ミシェルライトさん,0.0,4.019,3.675854
442,audio/0442.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/10/10e1066c-b95c-434b-8ffe-8cf4800e2d4b.mp3,anim400k,あの、私は修行が足りず、会議に気づきませんでした。ですが……,0.087,7.739,3.217313
443,audio/0443.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/25b0b9c0-1da7-4ee6-80c7-2abd9c3db94c.mp3,anim400k,そうな、他人の人生に口出しするもんじゃない,0.176,5.059,3.336639
444,audio/0444.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/36/36619465-daf6-4e24-8e2c-35811263d8ba.mp3,anim400k,あのですね、夏希さん,0.222,5.039,3.060758
445,audio/0445.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/58/5897d905-5d31-4f81-b6eb-92b0d4a7a32a.mp3,anim400k,制御コンピュータの全能力をタイミング計算に投入か,0.227,8.299,3.190827
446,audio/0446.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/85/85ba5f90-289a-45ea-a76f-d0728446713c.mp3,anim400k,チャンスを与えられた人間の行動は読みやすい,0.0,6.239,3.339411
447,audio/0447.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8a/8a721267-8f01-49b3-97f2-5bac6b4a8212.mp3,anim400k,とっておきの支度でも,0.2,4.699,3.137542
448,audio/0448.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9e/9e547e0c-9b66-4b4d-960d-5ceb0c0603dc.mp3,anim400k,昔、ある漁師が水浴びをしている天にお見染めてな。,0.25,6.819,4.059086
449,audio/0449.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/de653337-fc52-4a90-aae7-1f6c86553ffa.mp3,anim400k,逮捕時、たまたま樋口の近くにいた警官が、 顔を知っている人間の名前を書くと。,0.0,9.059,3.242766
450,audio/0450.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ed/ed488412-5f78-4094-8ed4-607fe7d2c33a.mp3,anim400k,戦後まもない子も、わしと猫ちゃんの何度目かの対戦の時や。,0.28,7.859,3.057122
451,audio/0451.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3e12bfa7-533d-4ded-96af-fd0941145b2e.mp3,anim400k,応急処置しかしていない,0.0,4.399,3.808877
452,audio/0452.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/61/61cb847c-7868-46fc-82bc-c3dce5af23bf.mp3,anim400k,玄だけが取り残され、他の州と大差なくなった,0.05,5.599,3.671652
453,audio/0453.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5f/5fe2d8d0-1795-46ca-99bd-f92767c589ec.mp3,anim400k,AH東京総合病院の系列病院に残っていた,0.118,7.759,3.687205
454,audio/0454.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e2/e2f21f84-abb7-4304-86b1-fa40c9c2c690.mp3,anim400k,本位はない 術者としての年盛りはまだ未熟だが日常生活においては,0.231,8.159,3.999629
455,audio/0455.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f998f72b-55dc-48f8-8c41-b6d4ae84d240.mp3,anim400k,いじつさんはいてもあんまり意味ないので,0.111,4.319,3.656331
456,audio/0456.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f99e43bd-b5b7-4e14-abe5-894c07d4ff46.mp3,anim400k,渋滞の患者が運び込まれた時なんかこんなもんじゃないぞ 1分1秒が精子を分ける,0.158,8.759,3.096587
457,audio/0457.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3f/3f7dd13b-df32-4f45-87c2-a7b859662e83.mp3,anim400k,詳しいことは、MRIによる検査を行わないと何とも言えません。,0.192,7.439,3.432469
458,audio/0458.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/60/6080ecb3-763e-4764-80a4-db50cde14c24.mp3,anim400k,これは? 我が書の警備が入っているコンサートだ,0.294,6.379,3.1429
459,audio/0459.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ae/ae931b20-1e1f-4cec-a680-6952bb1df263.mp3,anim400k,前に、ユイのプログラム本体を切り離して,0.25,4.619,3.201943
460,audio/0460.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c421149-6aea-44a2-b034-f6014c0857cf.mp3,anim400k,ハンク・ヘンリエット,0.3,5.139,3.594032
461,audio/0461.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/85/85854cfa-3b5a-4bcf-95cb-9c5e119bcd98.mp3,anim400k,共和国との戦争集結に向けての退役を任せる,0.143,7.699,3.470863
462,audio/0462.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/92/921a0b0e-0b6a-4dae-bb7b-1826efdfa8b0.mp3,anim400k,な法則だ しかしイギリスのロバートマシューズという研究者がこれに反論した,0.25,7.679,3.238248
463,audio/0463.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e9/e9006054-7d00-4f18-8d2a-1f92af9e4404.mp3,anim400k,抽出活動を行う時間は…,0.1,5.399,3.966525
464,audio/0464.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3d/3d35b13a-3ef6-4cba-baf1-cfaeea0448cc.mp3,anim400k,大地にある万物を成したも,0.091,5.459,3.581001
465,audio/0465.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7e/7e7dcc27-3249-486a-a3eb-387987b73060.mp3,anim400k,中の酸化を防ぐため、密閉容器から酸素を抜いて、磁素を送り込んでいる。,0.032,8.379,3.242319
466,audio/0466.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a0/a0beba74-3f38-4804-8de7-3058fa90633f.mp3,anim400k,息子さんは7時半過ぎから11時現在まで勉強しかしていない,0.107,7.099,3.248498
467,audio/0467.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c18e3a7e-5677-4557-8a9d-a9ad5ea6c3c9.mp3,anim400k,警察に届けた落とし物は,0.0,5.619,3.387516
468,audio/0468.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3fdf352-71d2-4dfe-b46d-76d1f9703b3a.mp3,anim400k,すねに冷静に、理事的に対応する。それが理系、だからな。,0.091,8.579,3.62137
469,audio/0469.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/21/211768e7-cf83-43a1-97fb-1afce5f77067.mp3,anim400k,大きなウリエットは小さな荒れ さの集合である,0.263,6.199,3.752661
470,audio/0470.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/71/71e01d10-a3ac-459e-8dee-0b90b67aa4fd.mp3,anim400k,それに人と人なら民族を超えて 対等に話し合えるはずだ,0.292,8.799,3.023135
471,audio/0471.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7f/7faeb0ed-1f95-4274-b4ff-f28a98687033.mp3,anim400k,状況を詳しく教えて下さい,0.154,4.199,3.231126
472,audio/0472.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/45/453e042f-b23c-45d5-836e-f77467d2d325.mp3,anim400k,私は幕州三軒資金から来ました。,0.214,6.339,3.305683
473,audio/0473.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9e/9e4d6f3f-1745-460f-9e12-ae9b41d3edd7.mp3,anim400k,漠然とした定義状態を固定も拡散もさせず前哨し続けるのか,0.074,9.019,3.41536
474,audio/0474.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e3ba6fd8-5bd9-4205-9740-91c156c19314.mp3,anim400k,そう 都会の喧騒もないし,0.222,5.119,3.120974
475,audio/0475.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fd/fde8e9c7-196d-4629-9618-02a59d28c75d.mp3,anim400k,あなたは誰です?,0.0,6.039,3.593989
476,audio/0476.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5a/5af8ee0b-d054-47a8-a39c-12fe90b6550d.mp3,anim400k,その馬鹿に直接兵隊脳は無効化される,0.118,6.839,3.064172
477,audio/0477.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a3/a3228539-7fe9-429b-b128-f750e5400aad.mp3,anim400k,ゲームに関する手続きはほとんど中でしかできないわ,0.043,5.559,3.502181
478,audio/0478.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/08/08d8c96b-bfbc-450c-8f67-f77856bdfc22.mp3,anim400k,大きい 今のパイロットが使い物にならなくなったと言う,0.286,5.879,3.346338
479,audio/0479.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/25114325-48d8-49ef-9913-3e9bc670b64b.mp3,anim400k,民たちの城内への避難、急ごせます。 僧主が呼び寄せたのか。,0.269,7.619,3.273118
480,audio/0480.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/37/37667009-506b-4ee1-a23d-e341f97bdc79.mp3,anim400k,それをないがしろにすることは 民をないがしろにすることだ,0.0,7.819,3.02356
481,audio/0481.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6c/6c3ac449-6441-4c25-ab5f-c6bdba7c4c16.mp3,anim400k,見た目は悪いししょっぱすぎだし,0.0,5.059,3.279978
482,audio/0482.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8a/8a195d11-db03-4e24-83a9-a87622dc6f7b.mp3,anim400k,延期になってた会合だけど,0.0,5.019,3.452947
483,audio/0483.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c9/c93f60f1-e724-4186-8240-e9e746e7cfc4.mp3,anim400k,聞く頼む タクシーを呼んだ これから依頼のあった肺病院に向かう,0.28,7.259,3.257997
484,audio/0484.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f401944a-534a-4aa9-bc9e-5465ee86518b.mp3,anim400k,問題ないでしょうか?,0.0,3.559,3.972633
485,audio/0485.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6a/6a72207d-a916-49df-89f4-b6ef10f763eb.mp3,anim400k,彼女は右肩に銃弾を受け,0.182,4.439,3.786742
486,audio/0486.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ca/ca63e904-667e-422b-abe8-fe2bbd4651a7.mp3,anim400k,もう仕事しないでいいか、プライド,0.214,8.639,3.377178
487,audio/0487.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ef/ef5739cd-a31d-4991-8198-cdc6ed76a97b.mp3,anim400k,疎開することになるんでしょうね,0.071,4.439,3.338709
488,audio/0488.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/12/127b904b-a598-48b0-ad8f-2a44ae22ce1b.mp3,anim400k,白い大理石、いくらぐらいするんだろう?,0.0,7.419,3.091128
489,audio/0489.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5d/5d3734a5-85cf-4952-a29a-a91bf8c14b23.mp3,anim400k,平等な現実のみよ,0.222,4.939,3.063251
490,audio/0490.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/91/9195a02b-4b06-4ab7-b0bd-2d46448d33e1.mp3,anim400k,タッカー氏は資格剥奪の上、裁判にかけられる予定だったけど。,0.038,7.899,3.196619
491,audio/0491.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cb/cbde55ba-b318-44fa-b98d-9cd3098cfd14.mp3,anim400k,ミニバラのブローチです,0.1,5.479,3.056783
492,audio/0492.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/17/1748df4f-5f08-47a6-89b0-16b7c541f0b3.mp3,anim400k,食べたかったな 皮がサクサクして具がいっぱい詰まってて 絞りたてのミルクと一緒に食べると,0.2,9.279,3.396602
493,audio/0493.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6e/6e055bd0-9919-4bbf-946f-aa49e7c16443.mp3,anim400k,大使用。しかし明日の商務省の発表の後には各方面に深刻な影響があるはずだ。,0.097,9.919,3.293513
494,audio/0494.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7d/7def4f80-9354-400b-bae7-7919efd6656e.mp3,anim400k,死ぬわけにはいかない,0.273,3.599,3.583678
495,audio/0495.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a8/a8ad8c5a-9125-4b65-b439-22d45d3df9bb.mp3,anim400k,首相曹域の件でかなり責任を感じているようです,0.143,5.679,3.808947
496,audio/0496.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b5/b5437b10-30f2-466d-bce2-b3c218382fd0.mp3,anim400k,次はどうすればいい オルガ,0.231,5.059,3.082291
497,audio/0497.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fecb8602-ddd9-47d6-be3c-06b20131e488.mp3,anim400k,いや、キンブリーの部下2名と,0.25,4.999,3.664651
498,audio/0498.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f0/f01a6d0e-c3d5-40c3-930b-24113ff5665f.mp3,anim400k,次に三谷君は右上の下がりを打つから,0.0,9.619,3.401034
499,audio/0499.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3b/3b662708-439a-4abd-9338-58eea56aa223.mp3,anim400k,え? イチゴの原産地は南アメリカなんだけどね,0.053,6.299,3.150141
500,audio/0500.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/90/90d8c6e7-0987-4bc5-b176-7bd7c036dfd7.mp3,anim400k,え? 衆生、そこで暮らすことを許されます,0.125,5.879,3.299824
501,audio/0501.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/96e2f8a4-59f1-4472-a5cf-263e2ef05e63.mp3,anim400k,もし結果を出せなければ 会社の仕様に傷がつく,0.095,6.219,3.102876
502,audio/0502.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b68e7052-3509-4aec-953c-dff03c3971cf.mp3,anim400k,報道では、犯人は銃の暴発で死んだってことになってたんだけど。,0.036,6.999,3.248648
503,audio/0503.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c7/c77a574d-5a38-4555-ac82-9461efbe4a59.mp3,anim400k,少なが出たのではなくが,0.1,3.919,3.286238
504,audio/0504.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/1851ebbd-dc24-4264-a3ce-66287de45135.mp3,anim400k,まだ神殿帳と繋がっています,0.154,4.399,3.589602
505,audio/0505.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a1/a1b1f540-c831-405e-8e0e-d2229e758a3a.mp3,anim400k,飯はみんなで食べたほうがうまい 寝床も患者用のベッドが空いてるから使うといい,0.105,9.399,3.153689
506,audio/0506.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/03/03a42d9c-f982-495d-8d9a-09e02c78ad65.mp3,anim400k,ネズミに盗まれたままでは固釈でな,0.176,4.779,3.662212
507,audio/0507.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a59e7707-861f-471e-8b55-8ff7a4ae3301.mp3,anim400k,魔球は確かに実在した,0.222,5.719,3.702942
508,audio/0508.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/183fa278-f8d2-464d-8bf5-4314fa18450d.mp3,anim400k,息子さんに捜査協力を願ってもよろしいでしょうか,0.0,6.199,3.045389
509,audio/0509.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/77/77e095a4-b535-44a1-9154-3c9dc0a52381.mp3,anim400k,憲兵隊司令部のヘンリー・ダグラスだ,0.067,5.699,3.731223
510,audio/0510.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/aa/aa2c1a49-f2ff-4591-836d-5cf4d791e314.mp3,anim400k,今、侵入者がKOシステムのコードに侵入して殺していった監視カメラをデコードしている。,0.256,9.819,3.61078
511,audio/0511.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/de9161eb-f7fc-4f93-98f6-c26ea20cb306.mp3,anim400k,神に祈りを捧げ、 己の諸行をよく反省しなさい。,0.158,6.299,3.161754
512,audio/0512.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20cdeb26-5561-42b0-8890-fe077a8f99e8.mp3,anim400k,なんか会社みたいだね 私にお任せください、マイン様,0.211,7.559,3.126579
513,audio/0513.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a6/a606db02-f840-4034-9bd9-1ef79ac4152c.mp3,anim400k,飯も一日二回、分量もメニューも時間も決められている。,0.043,7.619,3.245512
514,audio/0514.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/be/befb979a-041a-4b63-b0f6-09eab0e20124.mp3,anim400k,シートベルトをつけなさい,0.0,4.339,3.653413
515,audio/0515.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bf53e49f-5678-496b-87fb-39f1c5287cde.mp3,anim400k,かつて日本では、経済的格差の不満から、一期を含む民衆の反乱が行われたという。,0.059,9.399,3.691227
516,audio/0516.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c4/c44342ea-5114-4896-b8a8-d0c98c86dca8.mp3,anim400k,同期の方からの昇進のお祝いですよ,0.0,5.439,3.229206
517,audio/0517.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d6/d667c782-acf4-4939-9828-3038f17abc64.mp3,anim400k,ゲームに水をさすようなことです あ,0.062,5.739,3.277716
518,audio/0518.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/de6f7782-8b9e-41bf-9ed1-93ec884a1679.mp3,anim400k,うん。13時7分になれば、米軍から核ミサイルが東京に打ち込まれる。,0.214,7.399,3.029302
519,audio/0519.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/12/12dc6890-46aa-4430-b3b7-5b265713afef.mp3,anim400k,17時半 今日は10時から働いているので,0.222,7.759,3.95184
520,audio/0520.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/50/50a52018-d58e-4c0d-a1b6-c455216f71e7.mp3,anim400k,ワイヤレスホンは耳に,0.1,4.319,3.439807
521,audio/0521.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5e/5ed38c10-bf1a-4e4d-84b1-602aa97bf4f8.mp3,anim400k,うぅ… 市民権はそこで与えられる よそ者が手に入れようと思えば とんでもなく金がかかる,0.054,9.859,3.006701
522,audio/0522.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/47/473ce884-56a9-40ce-a1e7-2a781bfa1745.mp3,anim400k,しおよび今日は国軍右翼を吹き飛ば したとのこと,0.222,5.279,3.148482
